Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,7439557975569665288,2024-11-21T10:44:36,173,PH,85200,212,507,44800000,"The idea of going back to college in my 40s felt daunting, terrifying even. But knowing my family believes in me gives me the strength to face every challenge head-on. This journey has taught me that courage isn’t about being completely fearless—it’s about moving forward despite the fear, trusting that your purpose is greater than any obstacle in your path, and above all, remembering you are never truly alone. #GoForwardTogether@Globe Telecom ",True,Unnamed: 32,bogarttheexplorer,Bogart The Explorer,643800,105,9600000,434,255,False,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480211385683660054,2025-03-11T00:00:38,13,GB,539,2,7,5350,any handlebars enthusiasts? #jennie #dualipa #handlebars #ruby #blink #kpopfyp #blackpink #imherve ,False,this is quite literally one of the best songs ever… JENNIE and Dua Lipa did not have to SERVE like this,imherve,hervé,176200,199,34100000,1448,84500,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479138866251795734,2025-03-08T02:38:39,20,GB,2183,2,32,18500,starlight >> #jennie #ruby #blink #imherve #kpopfyp #blackpink ,False,okay but JENNIE KIM… this album sounds a lot like the album of the year,imherve,hervé,176200,199,34100000,1448,84500,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7478898097259580694,2025-03-07T11:04:50,54,GB,14000,77,421,108100,album of the year😭 #blackpink #ruby #jennie #imherve #kpopfyp #blink ,False,This had to be SAID about JENNIE…. 😭‼️,imherve,hervé,176200,199,34100000,1448,84500,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479003526652333334,2025-03-07T17:53:31,19,GB,958,10,19,9637,think this might be my favourite😭 #jennie #dualipa #ruby #blackpink #blink #kpopfyp ,False,no what did JENNIE and Dua put in this song…😤⁉️,imherve,hervé,176200,199,34100000,1448,84500,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486101104766291222,2025-03-26T20:55:44,11,DE,1529,859,0,79000,Weniger ist mehr 🤣 #fürdich #lustig #kevin ,False,Weniger 🍻,chrisundalicia,𝗖𝗛𝗥𝗜𝗦 𝗨𝗡𝗗 𝗔𝗟𝗜𝗖𝗜𝗔,1000000,222,35400000,4640,23200,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486113666094648598,2025-03-26T21:44:29,14,DE,836,3,80,19500,Antwort auf @hammer47  Bestimmt nicht 🥰🫶🏾 #statement #träumen #leben #fürdich @Beatrice Egli ❤️,False,,chrisundalicia,𝗖𝗛𝗥𝗜𝗦 𝗨𝗡𝗗 𝗔𝗟𝗜𝗖𝗜𝗔,1000000,222,35400000,4640,23200,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485859768863624470,2025-03-26T05:19:12,10,DE,1327,6,96,34100,"Wow,wat ne flotte Biene 🤣 #capcut_edit #cowgirl #viralvideos #transformation ",False,Jihaaaaaaa 🤠,chrisundalicia,𝗖𝗛𝗥𝗜𝗦 𝗨𝗡𝗗 𝗔𝗟𝗜𝗖𝗜𝗔,1000000,222,35400000,4640,23200,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486470747855064342,2025-03-27T20:50:08,12,DE,2162,79,45,62800,"Liebe Gemeinschaft,dieses Video dient lediglich der humorvolle Unterhaltung! #praxis #arzt #patient #satire #termin ",False,"Patient:,,Ich brauche ganz dringend einen Termin !“;MFA:,,Tut mir leid,ganz kurzfristige Termine haben wir leider nicht mehr!“;Patient:,, Ich bin aber PRIVAT versichert!“;MFA:,,Morgen um 10:00 Uhr?“!;Termin ",chrisundalicia,𝗖𝗛𝗥𝗜𝗦 𝗨𝗡𝗗 𝗔𝗟𝗜𝗖𝗜𝗔,1000000,222,35400000,4640,23200,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486470307163720982,2025-03-27T20:48:26,28,DE,536,15,5,13700,Anzeige | Glass Skin in 3 Sekunden 😮 mit „CHAXDALBA“ spart ihr 5% auf @DALBA Produkte auf Amazon🤍 #foryou #trüffel #dalba #dalbasprayserum #korea #dalbapartner ,False,"DIESES PRODUKT GIBT
DIR GLASS SKIN 
IN 3 SEKUNDEN ✨;vorher;nachher;vorher ;nachher",chaaunhi,Chaaunhi🤍,615200,373,113200000,2196,43400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486091819382590742,2025-03-26T20:19:41,59,DE,4701,33,24,85100,Antwort auf @🥷🏽 das ich mich dafür überhaupt rechtfertigen muss 😭😭 #fürdich #kultur #türkei #vietnam #pärchen #viral ,False,,chaaunhi,Chaaunhi🤍,615200,373,113200000,2196,43400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7439664173551832353,2024-11-21T17:36:49,15,DE,41200,3475,951,949900,es ist so wunderschön & geht so SCHNELL #emojis #ios18 #cleangirl #fürdich ,False,,chaaunhi,Chaaunhi🤍,615200,373,113200000,2196,43400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7373722932578733344,2024-05-28T00:51:04,30,DE,31900,7279,510,627400,get dressed mit meinem stanley 🤍 #stanley #getdressedwithme #fürdich #cleangirl ,False,,chaaunhi,Chaaunhi🤍,615200,373,113200000,2196,43400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7431600241419324705,2024-10-31T00:04:41,43,DE,36700,2140,456,473100,was sind eure „verrückten“ verbote?❤️😂 #couple #verbieten #foryou #fürdich ,False,"dinge die mir
mein mann 
verboten hat",chaaunhi,Chaaunhi🤍,615200,373,113200000,2196,43400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486099949340396822,2025-03-26T20:51:14,10,ES,1758,14,17,17600,esto que es?,False,ah pero entonces estudio para los exámenes finales o no?,lauralietor,Laura Lietor⚡️,884600,460,33400000,1038,18300,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486097863072599318,2025-03-26T20:43:08,5,ES,2894,83,18,22300,dime si se da ,False,,lauralietor,Laura Lietor⚡️,884600,460,33400000,1038,18300,False,,,
884600,460,33400000,1038,18300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486491320215719190,2025-03-27T22:09:58,33,ES,989,35,9,18500,¿con que outfit os quedáis?👀 Referencias: Vestido largo blanco:  0542/152/251 Vestido beis corto : 0650/693/712 Top azul verdoso: 3723/693/982 Pantalón azul oscuro: 0094/388/401 #bershka #tendencias #tendenciasderopa #outfit #vestidos ,False,,lauralietor,Laura Lietor⚡️,884600,460,33400000,1038,18300,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484251016553155862,2025-03-21T21:16:29,74,DE,39500,724,167,859900,"Verratet mir mal, wie eure Jungs heißen! 😱😍🩷",False,,rominajosefinepalm,Romina Palm 🌴,508300,299,10700000,127,3674,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479384899401600278,2025-03-08T18:33:25,15,DE,18200,86,45,332400,Ich LIEBE meine Schwangerschaft!! 🙏🩷 Das sind aber halt *kleine Wehwehchen* die eben auch dazu gehören … 🤭 ,False,,rominajosefinepalm,Romina Palm 🌴,508300,299,10700000,127,3674,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479800422572608790,2025-03-09T21:25:51,7,DE,19000,29,43,354400,Ähmmmmm … wer ist diese Frau auf dem ersten Video? 👀🤣🙌,False,,rominajosefinepalm,Romina Palm 🌴,508300,299,10700000,127,3674,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7477305749652147478,2025-03-03T04:05:14,64,DE,70500,280,150,937900,Meine Schwangerschaftscravings : Wurst und Nutella - mit Butter! 😂  So langsam fangen sie an … was hattest ihr für Cravings in der Schwangerschaft? 👀✊😋,False,,rominajosefinepalm,Romina Palm 🌴,508300,299,10700000,127,3674,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7469076922903956758,2025-02-08T23:53:13,66,DE,30500,93,90,524200,Ich hoffe dieser kleine Reminder hat die richtigen Menschis gerade erreicht! 🦋♥️🙌,False,,rominajosefinepalm,Romina Palm 🌴,508300,299,10700000,127,3674,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486186629539826966,2025-03-27T02:27:35,31,IT,4835,572,85,105600,Il capello e’ sacro per Nonno Faustino !  #neiperte #viral ,False,,carlettolife,carlettolife,785800,91,19600000,977,283,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483139486910516502,2025-03-18T21:23:08,52,IT,10200,1102,249,300200,"Una poltrona per due ,……  #neiperte #carlettolife ",False,Instagram : carlettolife ,carlettolife,carlettolife,785800,91,19600000,977,283,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137632105575632134,2022-08-30T19:38:03,14,IT,213200,6974,1192,10400000,Il prosciutto è sacro !! #neiperte #viral ,False,Instagram: carlettolife ,carlettolife,carlettolife,785800,91,19600000,977,283,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7146164686218726662,2022-09-22T19:28:55,13,IT,509400,17200,2932,7000000,Nonno Faustino disidratato ! #neiperte #viral ,False,Instagram:Carlettolife ,carlettolife,carlettolife,785800,91,19600000,977,283,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7323196295307398433,2024-01-12T21:01:55,67,IT,1300000,141900,25000,33600000,Il sacro prosciutto ! #neiperte #viral #umbria ,False,Instagram : carlettolife,carlettolife,carlettolife,785800,91,19600000,977,283,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485455630778617110,2025-03-25T03:10:56,15,FR,4046,190,29,50100,Ma passion l’emboucaner pouhahaa,False,Être chiante ou le laisser tranquille ,iam_cameliahaoua,CAMSOUU 🇩🇿,609700,176,51000000,1257,40300,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486561571968208150,2025-03-28T02:42:33,6,FR,8719,272,8,58500,Minimum punta cana latina 😮‍💨,False,Ton prime c’est d’être bronzée 🌴☀️ ,iam_cameliahaoua,CAMSOUU 🇩🇿,609700,176,51000000,1257,40300,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485842825389690134,2025-03-26T04:13:28,15,FR,14600,147,43,117600,,False,,iam_cameliahaoua,CAMSOUU 🇩🇿,609700,176,51000000,1257,40300,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486485309505441046,2025-03-27T21:46:38,12,FR,847,19,20,10500,Les arabes toujours en retard 🥴,False,Et peux être quand je t’ai dis « t’es où ? »;J’aurai préféré que tu me dise que t’étais toujours pas sorti de chez toi;Et toi tu m’a dis « je suis là dans 5 minutes »;Grosse mito ,iam_cameliahaoua,CAMSOUU 🇩🇿,609700,176,51000000,1257,40300,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7415669149495577889,2024-09-18T01:43:48,19,ES,3374,164,122,94200,Esta fue mi reacción al ver por primera vez “La dosis hace al fármaco…o al veneno”🤩💊 . . Ya en preventa en AMAZON con el enlace de mi biografía. (Si lo comprais me haría mucha ilusion que me avisárais 🥲🫶) . . A la venta el 26 de septiembre en todas las librerías. Puedes conseguir tu ejemplar si eres de LATAM en las webs de AGAPEA y BUSCALIBRE💖 . . Espero que os encante!!!✨ #farmaceutica #libros #farmacologia #veneno #salud   ,False,,infarmarte,inFARMArte,979400,397,18500000,886,8012,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485436276024397078,2025-03-25T01:55:50,15,ES,109,3,9,3180,"Publi. NO todos los ácidos hialurónicos son iguales -MACRO ÁCIDO HIALURÓNICO: Hidrata la superficie de la piel -MICRO ÁCIDO HIALURÓNICO: Rellena las capas superficiales -MICRO EPIDÉRMICO: ¡50 veces más pequeño que el macro! Penetra más profundo y rellena arrugas. Para un efecto relleno duradero, usa la rutina Revitalift Filler de @L’Oréal Paris que tiene una tecnología de ácido hialurónico de larga duración que te rellena la piel en 1H y dura hasta 5 días #RevitaliftFiller #LorealParisSkincare #Acidohialuronico",True,,infarmarte,inFARMArte,979400,397,18500000,886,8012,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486475563419389206,2025-03-27T21:08:48,24,ES,9098,72,161,399600,¿Tú qué eliges? #farmaceutica #urgencias #guardia Gracias a mi @Sisterscloud por la entrevista 💖,False,,infarmarte,inFARMArte,979400,397,18500000,886,8012,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7036698259770952965,2021-12-01T19:43:07,39,ES,1300000,55900,19300,18700000,Recogida de muestra de heces #infarmarte #farmaceutica #salud #aprendeentiktok #envase,False,,infarmarte,inFARMArte,979400,397,18500000,886,8012,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7297588565955939616,2023-11-04T20:50:50,28,ES,107500,33100,847,2100000,"Harinas, frutos secos, semillas, chocolate, comida para animales… #farmaceutica #plaga #polillas #consejo 🦟",False,,infarmarte,inFARMArte,979400,397,18500000,886,8012,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7064354283101146373,2022-02-14T08:22:37,8,ES,310300,3974,2082,9700000,Esperando sus primeras patadas 😩 #parati #fyp #destacame #3mesesdeamor #embarazo #feliz #graciasadios,False,Yo esperando sus primeras patadas:😩,susanajimenezgipsyking,susanajimenezgipsyking,1200000,602,29900000,476,15000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480970557547318550,2025-03-13T01:06:35,12,ES,114500,1352,296,2000000,@Rebeca Jimenez 😂,False,"Pov: tu hermana te dice que sí, a todos los Tik toks ￼",susanajimenezgipsyking,susanajimenezgipsyking,1200000,602,29900000,476,15000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482807827879267606,2025-03-17T23:56:08,15,ES,131800,1136,444,2200000,JAJAJAJAJA. @Rebeca Jimenez  @Graciela Jimenez  ,False,,susanajimenezgipsyking,susanajimenezgipsyking,1200000,602,29900000,476,15000,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7470581237124484374,2025-02-13T01:10:42,15,MV,1570,6,10,40100,J’ai pris des coups de soleil oui oui 😂,False,,lenyflg,Leny Falgoux,810900,134,98300000,2312,36600,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7464330077891759382,2025-01-27T04:53:01,78,IT,135800,11700,712,1700000,"🧜🏼‍♀️👇 TUTTE LE INFO & 💰👇♥️ 🤿 Un’esperienza davvero troppo divertente! Esplorare una città sotto acqua nella piscina più pronfonda al mondo wow!😍 ♥️ Come sempre vi lascio qualche info in più e cuorisità sull’immersione: 🤿 È profonda precisamente 60,02metri, la più profonda al mondo. 🤿 Ospita oltre 14 milioni di litri d’acqua! 🤿 Include una città sommersa, un relitto e un hotel subacqueo da esplorare. 🤿 È una struttura ad accesso esclusivo, dove i sub possono esplorare in totale sicurezza. 🤿 Essendo un’esperienza esclusiva, è fondamentale prenotare in anticipo. 🤿 Se non hai il brevetto come sub puoi immergerti fino a 12m dopo un training iniziale. 🤿 È sempre presente una guida per aiutarti a vivere a pieno l’esperienza e non perderti i punti più nascosti 🤿 Porta con te il PASSAPORTO per accedere all’esperienza 🤿 All’interno dell’edificio c’è un bar con grandi vetrate sulla piscina 💰 COSTI: Se hai il brevetto a partire da 311€pp Se non hai il brevetto a partire da 466€pp Puoi decidete di fare anche solo snorkeling in quel caso il costo parte da 103€ pp 📍 @Deep Dive Dubai  #ValentinaRaso #Dubai #Deepdivedubai *INVITED",False,"PISCINA PIÙ
PROFONDA AL 🌍",valentinaraso,VALENTINA RASO Travel Creator,810000,187,28900000,1091,76200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485746212172533014,2025-03-25T21:58:34,75,IT,33700,8478,113,439500,"👇🍷 PIÙ INFO QUI👇😍 ✨ Che cos’è il “Bacaro tour”? Il famoso giro di Venezia tra i suoi bar ed osterie più antichi… assaggiando Spritz, Select, vino, tartine e panini dai mille gusti! Una sorta di degustazione itinerante… dove sei tu a decidere le tappe! ♥️ Io ho scelto il mio itinerario gustoso facendomi consigliare dall’app @Travel365 … in realtà la uso ovunque io vada! È una vera enciclopedia a portata di app che per tutte le principali città del mondo ti consiglia itinerari, dove mangiare, come spostarsi,… e moltissimo altro! 😍 Scaricala su App Store e Google Play, è GRATIS: Travel365 #ValentinaRaso #Travel365 #Venezia #Bacarotour ADV",False,,valentinaraso,VALENTINA RASO Travel Creator,810000,187,28900000,1091,76200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242649692117454106,2023-06-09T19:40:02,58,IT,201500,14100,3086,1500000,😮 QUANTO COSTA A NOTTE?👇 🏝️Benvenuti nella mia meravigliosa water villa a 2 piani all’interno del resort Six Senses Laamu! ✨ Il costo è di circa 1.500€ - 1.800€ a notte con pensione completa a seconda della stagione ♥️ In collab with @Visit Maldives #visitmaldives #valentinaraso #maldive #laamu #laamuatoll #sixsenseslaamu ,False,,valentinaraso,VALENTINA RASO Travel Creator,810000,187,28900000,1091,76200,True,Maldives,Asia,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485007479898639638,2025-03-23T22:11:53,71,IT,13000,1922,128,139500,"👇🇱🇰💰INFO ORGANIZZAZIONE VIAGGIO!👇😍 ✨ Sono appena tornata da un viaggio pazzesco alla scoperta dello Sri Lanka! Una terra magica piena di sorprese… e di frutta troppo gustosaa!! Si qui puoi mangiare un mangoo che è la fine del mondoo!!😋 ✈️ Il nostro viaggio è stato totalmente organizzato dal tour operator - SPECIALIZZATO IN VIAGGI IN SRI LANKA DALL’ITALIA: @CIAO TRAVELS  👉 Contattateli direttamente sul loro account IG per informazioni e preventivi… su tour standard o completamente personalizzati comprensivi di voli, driver, guide, escursioni ed esperienze, hotel e food! 🇱🇰💰 Essendo un paese dove ancora il turismo NON è di massa i prezzi sono ancora molto buoni e competitivi!!  ♥️ E tu hai mai pensato di visitare lo Sri Lanka? Viaggio in collaborazione #ValentinaRaso #Srilanka #yala #colombo #ella #ellatrain ",False,,valentinaraso,VALENTINA RASO Travel Creator,810000,187,28900000,1091,76200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7448766616172514582,2024-12-16T06:18:51,15,AE,1185,23,39,80200,,False,,lenyflg,Leny Falgoux,810900,134,98300000,2312,36600,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7449446407246826774,2024-12-18T02:16:46,8,AE,10200,260,296,226100,ce train de vie ou rien ,False,,lenyflg,Leny Falgoux,810900,134,98300000,2312,36600,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7468676478234889494,2025-02-07T21:59:18,10,MV,6539,32,21,93000,30k la semaine aux Maldives pour meme pas avoir de Valentine.. 🇲🇻,False,,lenyflg,Leny Falgoux,810900,134,98300000,2312,36600,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7476803498701573398,2025-03-01T19:36:16,33,GB,88800,1888,2061,2700000,The 1v16 everyone dreams about… #CODMobile_Partner #add,True,,ferg,Ferg,1800000,434,26400000,638,43900,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486445776416165142,2025-03-27T19:13:15,33,GB,17800,546,562,642300,They challenged me to a 1v5💀 #CODMobile_Partner #add ,True,,ferg,Ferg,1800000,434,26400000,638,43900,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486068235398352150,2025-03-26T18:48:12,41,GB,14000,220,300,608600,I can’t believe I paid someone $1 for this edit… #CODMobile_Partner #add,True,,ferg,Ferg,1800000,434,26400000,638,43900,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486122407250414870,2025-03-26T22:18:23,52,GB,51600,1950,669,791400,COD Mobile sent me the Mythic Tundra early and it's... #CODMobile_Partner #ad,True,,ferg,Ferg,1800000,434,26400000,638,43900,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486539264579177750,2025-03-28T01:16:01,22,DE,7401,296,418,73700,Wen wollt ihr auf dem Track hören?,False,,nicosantos_official,Nico Santos,747900,297,12600000,617,24200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7411545855490133281,2024-09-06T23:03:18,28,DE,22500,1233,1536,317700,What does this song make you feel?,False,,nicosantos_official,Nico Santos,747900,297,12600000,617,24200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486103228543798550,2025-03-26T21:03:59,18,DE,2535,33,221,14900,So will ich euch im Sommer sehen!,False,,nicosantos_official,Nico Santos,747900,297,12600000,617,24200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7296525444646571297,2023-11-02T00:05:21,38,DE,199400,17800,4030,2400000,„Die Sonne kommt bald wieder“ @kontra-k  #newmusic ,False,,nicosantos_official,Nico Santos,747900,297,12600000,617,24200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7421210155393486112,2024-10-03T00:05:42,36,DE,123600,15500,3338,1700000,„Ich hätte mich auch mit geschlossenen Augen in dich verliebt“ @Sido #newmusic ,False,,nicosantos_official,Nico Santos,747900,297,12600000,617,24200,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486390397002976534,2025-03-27T15:38:26,11,RO,12400,19,80,207900,7/7,False,"I made 7 Outfits for Sabrina Carpenter’s ;💋Short & sweet 💋;and the one that will 
end up on your fy page is your vibe ",serbanlorena,Serban Lorena,692600,575,53900000,3366,69000,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486390326937275670,2025-03-27T15:38:08,11,RO,13300,136,95,243200,5/7 ,False,"I made 7 Outfits for Sabrina Carpenter’s 
;💋Short & sweet 💋;the one that will end up on 
your fy is your vibe ",serbanlorena,Serban Lorena,692600,575,53900000,3366,69000,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486402004986776854,2025-03-27T16:23:24,15,RO,19200,374,110,182600,Aș vrea să mă întorc o zi în timp să mă mai simt copil o dată ,False,Doar eu izbucnesc în lacrimi când aud o piesă din desenele care mi-au conturat copilăria? ,serbanlorena,Serban Lorena,692600,575,53900000,3366,69000,True,,,
